# Rime user dictionary
#@/db_name	rime_ice
#@/db_type	userdb
#@/rime_version	1.8.5
#@/tick	20587
#@/user_id	keai
A 	A	c=2 d=9.35125e-06 t=20587
fang zhao 	仿照	c=1 d=1 t=19107
fang zhe 	放着	c=1 d=1 t=20523
fang zhen 	仿真	c=1 d=2e-08 t=20587
fang zhi 	放置	c=1 d=2e-08 t=13695
fang zhi 	防止	c=14 d=0.252509 t=20587
fang zhi xi tong 	纺织系统	c=1 d=1 t=13786
fang zi 	房子	c=1 d=2e-08 t=20587
fchu 	\frac{}{}	c=1 d=2e-08 t=13695
fchu 	\frac{}{} 	c=0 d=0 t=20587
fei 	沸	c=1 d=0.00227676 t=13695
fei 	肺	c=1 d=2e-08 t=13695
fei 	费	c=2 d=1.99005 t=14059
fei 	非	c=24 d=1.97045 t=18730
fei 	飞	c=4 d=4e-08 t=20587
fei bi yao 	非必要	c=2 d=8.46767e-07 t=20587
fei biao zhun 	非标准	c=2 d=3e-08 t=20587
fei bo na qi 	斐波那契	c=1 d=2e-08 t=20587
fei cai yong 	非采用	c=1 d=1 t=13827
fei chi 	飞驰	c=1 d=2e-08 t=20587
fei dian 	沸点	c=5 d=0.753831 t=20587
fei dian di 	沸点低	c=1 d=0.767206 t=20587
fei dian gao 	沸点高	c=1 d=0.778801 t=20587
fei ji 	飞机	c=4 d=3e-08 t=20587
fei jin 	费劲	c=1 d=2e-08 t=20587
fei kong 	非空	c=1 d=2e-08 t=20587
fei le 	废了	c=0 d=0 t=20587
fei ling 	非零	c=2 d=2e-08 t=20587
fei ma 	非马	c=2 d=1.9802 t=15518
fei ma da ding li 	费马大定理	c=1 d=2e-08 t=20587
fei niu 	肥牛	c=2 d=3e-08 t=20587
fei re 	废热	c=1 d=1 t=13864
fei sa 	飞洒	c=0 d=0 t=20587
fei shi fei li 	费事费力	c=1 d=2e-08 t=20587
fei shu 	飞书	c=4 d=1 t=17078
fei shu 	飞鼠	c=1 d=2e-08 t=20587
fei wen tai 	非稳态	c=1 d=3.83741e-27 t=20587
fei wu 	废物	c=2 d=3e-08 t=13695
fei wu 	飞舞	c=7 d=6e-08 t=20587
fei xiang 	飞翔	c=3 d=2.29882e-15 t=20587
fei xing 	飞行	c=1 d=2e-08 t=20587
fei xing yuan 	飞行员	c=2 d=1 t=17341
fei ye hua 	非液化	c=1 d=2e-08 t=20587
fei yi suo si 	匪夷所思	c=1 d=1 t=16581
fei yong 	费用	c=1 d=8.9953e-20 t=20587
fei zhou 	非洲	c=2 d=3e-08 t=20587
fei zu se 	非阻塞	c=1 d=4.09513e-27 t=20587
fen 	份	c=1 d=2e-08 t=13695
fen 	分	c=42 d=0.00178952 t=20587
fen bian lv 	分辨率	c=1 d=2e-08 t=20587
fen bie 	分别	c=4 d=3e-08 t=20587
fen bu 	分布	c=20 d=1 t=17663
fen bu 	分步	c=2 d=2e-08 t=20587
fen bu shi 	分布式	c=2 d=1.9802 t=14896
fen ceng 	分层	c=4 d=4e-08 t=20587
fen cheng 	分成	c=1 d=1 t=13943
fen dao 	分到	c=1 d=2e-08 t=20587
fen de 	分得	c=0 d=0 t=13695
fen de 	分的	c=1 d=2e-08 t=20587
fen de ming bai 	分得明白	c=1 d=2e-08 t=20587
fen du 	分度	c=1 d=2e-08 t=20587
fen fa 	分发	c=1 d=1.09511e-10 t=20587
fen fu 	分付	c=2 d=3e-08 t=20587
fen ge 	分割	c=26 d=1.82593 t=19674
fen ge 	分隔	c=4 d=0.000315936 t=20587
fen ge fu 	分隔符	c=1 d=3.44482e-22 t=20587
fen ge fu hao 	分隔符号	c=1 d=1 t=16492
fen ge shu ju 	分割数据	c=1 d=1 t=19675
fen gei 	分给	c=1 d=2e-08 t=20587
fen gong 	分工	c=3 d=2e-08 t=20587
fen hong 	粉红	c=1 d=2e-08 t=20587
fen ji 	分级	c=2 d=0.103832 t=20587
fen ji huan cun 	分级缓存	c=1 d=8.7339e-26 t=20587
fen ji tiao jie 	分级调节	c=2 d=0.164172 t=20587
fen jie 	分界	c=7 d=8e-08 t=13695
fen jie 	分解	c=4 d=4e-08 t=20587
fen jie fa 	分解法	c=1 d=2e-08 t=20587
fen jie fu 	分节符	c=2 d=1.81465 t=20543
fen jie xian 	分界线	c=2 d=3e-08 t=20587
fen kai 	分开	c=1 d=2e-08 t=20587
fen lei 	分类	c=31 d=0.104278 t=20587
fen li 	分离	c=3 d=0.041584 t=20587
fen li chu lai 	分离出来	c=1 d=2.84089e-19 t=20587
fen li qi 	分离器	c=2 d=0.0565912 t=20587
fen li she bei 	分离设备	c=1 d=0.0443785 t=20587
fen li tou 	分离头	c=2 d=1.72435e-07 t=20587
fen li xia lai 	分离下来	c=1 d=0.0397558 t=20587
fen lie 	分列	c=0 d=0 t=20587
fen lie fa 	分列法	c=1 d=2e-08 t=20587
fen liu 	分流	c=32 d=0.0209781 t=20587
fen liu shang 	分流上	c=1 d=2e-08 t=20587
fen liu yi ci 	分流一次	c=1 d=2e-08 t=20587
fen pei 	分配	c=11 d=0.0110256 t=20587
fen pei fa 	分配法	c=1 d=2e-08 t=20587
fen pei gei 	分配给	c=0 d=0 t=20587
fen pei gei wo 	分配给我	c=1 d=2e-08 t=20587
fen pei guo 	分配过	c=1 d=2e-08 t=20587
fen pei xing 	分配性	c=1 d=0.110803 t=20587
fen pian 	分片	c=1 d=2.20865e-28 t=20587
fen qu 	分区	c=16 d=0.00196689 t=20587
fen ru 	分入	c=1 d=3.06215e-19 t=20587
fen san 	分散	c=3 d=4e-08 t=20587
fen shen 	分身	c=6 d=7e-08 t=20587
fen shi 	分食	c=1 d=4.82976e-27 t=20587
fen shu 	分数	c=11 d=0.0958472 t=20587
fen tan 	分摊	c=0 d=0 t=20587
fen tan dao 	分摊到	c=1 d=2e-08 t=20587
fen tiao 	分条	c=2 d=2e-08 t=20587
fen tong 	分桶	c=1 d=2e-08 t=20587
fen tu 	粉土	c=3 d=4e-08 t=20587
fen wei 	分为	c=2 d=1 t=18343
fen wei 	氛围	c=2 d=3e-08 t=20587
fen xi 	分析	c=57 d=0.000376354 t=20587
fen xi fa 	分析法	c=1 d=2e-08 t=20587
fen xi ju zi 	分析句子	c=1 d=0.000378233 t=20587
fen xi le 	分析了	c=1 d=2e-08 t=20587
fen xi qi 	分析期	c=1 d=2e-08 t=20587
fen xi xia 	分析下	c=4 d=5e-08 t=20587
fen xi yi xia 	分析一下	c=2 d=3e-08 t=20587
fen xi yong fa 	分析用法	c=1 d=2e-08 t=20587
fen xiang 	分享	c=6 d=1.03782 t=17324
fen xiang 	分箱	c=1 d=2e-08 t=20587
fen xiang xia 	分享下	c=1 d=1.59196e-29 t=20587
fen ya 	分压	c=4 d=5e-08 t=20587
fen ya li 	分压力	c=1 d=2e-08 t=20587
fen ye 	分页	c=7 d=0.901958 t=20587
fen ye fu 	分页符	c=2 d=1.81465 t=20542
fen ye qi 	分液器	c=2 d=0.00247875 t=20587
fen yi 	分宜	c=1 d=2.55155e-20 t=20587
fen zhi 	分支	c=31 d=1.09939 t=15123
fen zhi 	分治	c=5 d=7.63899e-09 t=20587
fen zhi ming 	分支名	c=2 d=1.93977e-07 t=20587
fen zhong 	分钟	c=3 d=2e-08 t=20587
fen zhu 	分株	c=1 d=1 t=15122
fen zi 	分子	c=1 d=2e-08 t=20587
fen zu 	分组	c=16 d=0.80706 t=20587
fen zu hou 	分组后	c=1 d=0.396531 t=20587
fen zu tu 	分组图	c=1 d=2e-08 t=20587
fen zu zi duan 	分组字段	c=1 d=0.336216 t=20587
feng 	封	c=1 d=2e-08 t=13695
feng 	风	c=34 d=0.455306 t=20587
feng bao 	封包	c=1 d=2.87188e-29 t=20587
feng bi 	封闭	c=1 d=2e-08 t=20587
feng dao shuang jian 	风刀霜剑	c=0 d=0 t=20587
feng fu 	丰富	c=1 d=2e-08 t=20587
feng ji 	风机	c=8 d=0.0431311 t=20587
feng ji pan guan 	风机盘管	c=2 d=1.89137 t=19623
feng jian 	封建	c=2 d=3e-08 t=20587
feng jian zhu yi 	封建主义	c=1 d=2e-08 t=20587
feng jing 	风景	c=1 d=1 t=19726
feng kou 	风口	c=4 d=2.94092 t=17162
feng kou ji 	封口机	c=0 d=0 t=20587
feng kou ji ai de fang shi 	封口机爱的方式	c=1 d=2e-08 t=20587
feng le 	封了	c=1 d=2e-08 t=13695
feng le 	疯了	c=3 d=4e-08 t=20587
feng le ba 	封了吧	c=1 d=2e-08 t=20587
feng leng 	风冷	c=1 d=9.33346e-13 t=20587
feng liang 	风量	c=1 d=1 t=19213
feng mei gui 	风玫瑰	c=2 d=3e-08 t=20587
feng mei gui tu 	风玫瑰图	c=1 d=2e-08 t=20587
feng sheng shui qi 	风生水起	c=1 d=2e-08 t=20587
feng su 	风速	c=59 d=5.7e-07 t=20587
feng xi tong 	风系统	c=2 d=1.01545 t=20577
feng xian 	风险	c=4 d=4e-08 t=20587
feng xiang 	风向	c=27 d=2.8e-07 t=20587
feng ya 	风压	c=5 d=6e-08 t=20587
feng ya xi shu 	风压系数	c=1 d=2e-08 t=20587
feng you dian da 	风有点大	c=1 d=5.75246e-25 t=20587
feng zai 	风灾	c=0 d=0 t=20587
feng zai xi shu 	风灾系数	c=1 d=2e-08 t=20587
feng zhi 	峰值	c=2 d=3e-08 t=20587
feng zhuang 	封装	c=3 d=3e-08 t=20587
feng zhuang shi 	封装式	c=1 d=1 t=14601
ffa 	\alpha	c=2 d=3e-08 t=20587
ffb 	\beta	c=3 d=4e-08 t=20587
ffcy 	\frac{分子}{分母}	c=20 d=2e-07 t=20587
ffcy fchu 	\frac{分子}{分母}\frac{}{}	c=1 d=2e-08 t=20587
ffd 	\delta	c=1 d=2e-08 t=20587
ffe 	\epsilon	c=2 d=3e-08 t=20587
fffg 	\sqrt[根指数]{被开方数}	c=1 d=5.33771e-27 t=20587
ffjf 	\int_{0}^{1}	c=1 d=5.31109e-27 t=20587
ffjx 	\lim\limits_{x \to 0}	c=1 d=2.78274e-11 t=20587
ffl 	\lambda	c=6 d=7e-08 t=20587
ffm 	\mu	c=5 d=6e-08 t=20587
ffn 	\nu	c=1 d=2e-08 t=20587
ffo 	\omega	c=1 d=2e-08 t=20587
ffp 	\pi	c=4 d=5e-08 t=20587
ffr 	\rho	c=7 d=8e-08 t=20587
ffs 	\sigma	c=14 d=1.5e-07 t=20587
fft 	\tau	c=5 d=6e-08 t=20587
fo xi 	佛系	c=0 d=1.17108e-06 t=20587
fo xi ruan jian 	佛系软件	c=1 d=1.17695e-05 t=20587
fou 	否	c=11 d=7e-08 t=20587
fou ding 	否定	c=1 d=2e-08 t=20587
fou ze 	否则	c=1 d=2e-08 t=20587
fu 	副	c=1 d=2e-08 t=13695
fu 	复	c=1 d=2e-08 t=13695
fu 	服	c=1 d=2e-08 t=13695
fu 	浮	c=0 d=0 t=13695
fu 	父	c=1 d=1.57317e-07 t=13695
fu 	负	c=4 d=0.1 t=16742
fu 	附	c=0 d=0 t=20587
fu ban 	腹板	c=3 d=4e-08 t=20587
fu ben 	副本	c=2 d=3e-08 t=20587
fu bi luo xuan 	附壁螺旋	c=1 d=2e-08 t=20587
fu bu 	腹部	c=4 d=5e-08 t=20587
fu chu 	付出	c=1 d=2e-08 t=20587
fu dao yuan 	辅导员	c=1 d=2e-08 t=20587
fu de 	复得	c=1 d=2e-08 t=20587
fu dian 	浮点	c=1 d=2e-08 t=20587
fu du da 	幅度大	c=1 d=2e-08 t=20587
fu du le 	复读了	c=1 d=1 t=20513
fu fei 	付费	c=1 d=2e-08 t=20587
fu gai 	覆盖	c=2 d=3e-08 t=20587
fu gai ceng 	覆盖层	c=1 d=2e-08 t=20587
fu gai mian 	覆盖面	c=1 d=2e-08 t=20587
fu gei 	赋给	c=1 d=8.78544e-07 t=20587
fu hao 	富豪	c=1 d=2e-08 t=13695
fu hao 	符号	c=37 d=0.000167115 t=20587
fu he 	复合	c=3 d=4e-08 t=13695
fu he 	符合	c=7 d=4e-08 t=13695
fu he 	负荷	c=33 d=0.0308074 t=20587
fu he ce 	负荷侧	c=4 d=3.71901 t=13951
fu he da xiao 	负荷大小	c=0 d=0 t=20587
fu he da xiao de 	负荷大小的	c=1 d=2e-08 t=20587
fu he han shu 	复合函数	c=1 d=2e-08 t=20587
fu he shi 	负荷时	c=1 d=2.53055e-11 t=20587
fu he ti 	复合体	c=1 d=7.53295e-21 t=20587
fu he xiao lv zhi biao 	负荷效率指标	c=1 d=2.48044e-11 t=20587
fu huo 	复活	c=4 d=2.30035 t=16834
fu ji 	腹肌	c=2 d=0.183599 t=20587
fu jia 	附加	c=4 d=2e-08 t=20587
fu jia pian xin ju 	附加偏心距	c=1 d=2e-08 t=20587
fu jian 	附件	c=2 d=7.99876e-21 t=20587
fu jie dian 	父节点	c=3 d=1.7878e-07 t=20587
fu jin 	附近	c=5 d=6e-08 t=20587
fu jin cheng 	父进程	c=1 d=1.03936e-13 t=20587
fu ju 	复句	c=1 d=2e-08 t=20587
fu ke 	复刻	c=1 d=2.37453e-27 t=13695
fu ke 	妇科	c=1 d=2.36268e-27 t=20587
fu le 	服了	c=6 d=6e-08 t=20587
fu li 	复利	c=1 d=2e-08 t=20587
fu li ang 	氟利昂	c=7 d=0.104457 t=20587
fu li ang xi tong 	氟利昂系统	c=1 d=0.0430669 t=20587
fu li ang xi tong zhong 	氟利昂系统中	c=1 d=1 t=14461
fu li she 	福利社	c=1 d=2e-08 t=20587
fu li ye 	傅里叶	c=1 d=2e-08 t=20587
fu li ye ji shu 	傅里叶级数	c=1 d=2e-08 t=20587
fu ma 	辅码	c=6 d=5e-08 t=20587
fu mi du 	浮密度	c=1 d=2e-08 t=20587
fu pan 	复判	c=2 d=3e-08 t=20587
fu ping 	副屏	c=1 d=2e-08 t=20587
fu qiu 	浮球	c=1 d=0.0776922 t=20587
fu quan 	赋权	c=2 d=0.0221491 t=20587
fu she 	辐射	c=28 d=2.9e-07 t=20587
fu she ban 	辐射板	c=1 d=2e-08 t=20587
fu she jing 	辐射井	c=1 d=1 t=14761
fu she neng 	辐射能	c=1 d=2e-08 t=20587
fu she wen du 	辐射温度	c=1 d=2e-08 t=20587
fu she zhao du 	辐射照度	c=1 d=2e-08 t=20587
fu shi 	腐蚀	c=2 d=0.904837 t=20587
fu shi xing 	腐蚀性	c=1 d=0.00546167 t=20587
fu shou 	扶手	c=2 d=3e-08 t=20587
fu shu 	复数	c=1 d=2e-08 t=13695
fu shu 	负数	c=1 d=2e-08 t=20587
fu tu 	覆土	c=1 d=0.10435 t=20587
fu wo cheng 	俯卧撑	c=8 d=9e-08 t=20587
fu wu 	服务	c=41 d=0.000636399 t=20587
fu wu duan 	服务端	c=1 d=2e-08 t=20587
fu wu qi 	服务器	c=32 d=8.76276e-06 t=20587
fu wu qu 	服务区	c=1 d=2e-08 t=20587
fu xi 	复习	c=13 d=1.3e-07 t=20587
fu xi bu wan 	复习不完	c=0 d=0 t=20587
fu xi le 	复习了	c=1 d=2e-08 t=20587
fu xi mei 	复习没	c=1 d=2e-08 t=20587
fu xi wan 	复习完	c=0 d=0 t=20587
fu xi wan le 	复习完了	c=1 d=2e-08 t=20587
fu xi zi liao 	复习资料	c=1 d=2e-08 t=20587
fu xie 	腹泻	c=3 d=4e-08 t=20587
fu xie 	覆写	c=1 d=1 t=15624
fu ya 	负压	c=1 d=2e-08 t=20587
fu yan 	敷衍	c=1 d=2e-08 t=20587
fu ye 	副业	c=1 d=2e-08 t=20587
fu yong 	复用	c=3 d=1.0538e-22 t=20587
fu yong mo kuai 	复用模块	c=1 d=2.66301e-23 t=20587
fu you 	富有	c=1 d=2e-08 t=20587
fu yuan 	复原	c=2 d=1.9477e-20 t=20587
fu za 	复杂	c=9 d=4e-08 t=20587
fu za du 	复杂度	c=2 d=1.19241e-25 t=20587
fu za dui xiang 	复杂对象	c=1 d=1.03756e-22 t=20587
fu zai 	负载	c=1 d=2e-08 t=20587
fu ze 	负责	c=2 d=1.58488e-06 t=20587
fu zeng 	附赠	c=1 d=2e-08 t=20587
fu zhi 	复制	c=39 d=1 t=20457
fu zhi 	幅值	c=1 d=2e-08 t=13695
fu zhi 	福祉	c=1 d=2e-08 t=13695
fu zhi 	赋值	c=4 d=4e-08 t=20587
fu zhi dao 	复制到	c=2 d=3e-08 t=20587
fu zhi zhan tuo 	负之战拖	c=1 d=1 t=16743
fu zhu 	辅助	c=6 d=4e-08 t=20587
fu zhu mian 	辅助面	c=1 d=1 t=14847
fu zhuang 	服装	c=5 d=6e-08 t=20587
fu zhuang xian wei 	服装纤维	c=1 d=2e-08 t=20587
ga ga 	嘎嘎	c=1 d=2e-08 t=20587
ga ga chi 	嘎嘎吃	c=1 d=2e-08 t=20587
ga le 	噶了	c=1 d=2.75028e-20 t=20587
gai 	改	c=40 d=2.47258 t=19968
gai 	盖	c=2 d=3e-08 t=13695
gai 	该	c=9 d=1.3106e-05 t=20587
gai ban 	盖板	c=1 d=2e-08 t=20587
gai ban tian 	改半天	c=1 d=2e-08 t=20587
gai bian 	改变	c=10 d=0.000153778 t=20587
gai bian le 	改变了	c=1 d=2e-08 t=20587
gai bu lai 	改不来	c=2 d=3.40758e-18 t=20587
gai bu liao 	改不了	c=1 d=2e-08 t=20587
gai cha 	改查	c=1 d=2e-08 t=20587
gai cheng 	改成	c=2 d=3e-08 t=20587
gai chou jiang 	改抽奖	c=1 d=0.00162053 t=20587
gai de 	改得	c=1 d=2e-08 t=13695
gai de 	改的	c=1 d=2e-08 t=20587
gai dong 	改动	c=1 d=2e-08 t=20587
gai gai 	改改	c=0 d=0 t=20587
gai ge 	改革	c=1 d=2e-08 t=20587
gai ge kai fang 	改革开放	c=8 d=9e-08 t=20587
gai guo 	改过	c=1 d=2.40092e-10 t=13695
gai guo 	该国	c=1 d=2.38894e-10 t=20587
gai hui 	改回	c=1 d=2e-08 t=20587
gai kai 	改开	c=1 d=2e-08 t=20587
gai kuang 	概况	c=1 d=1 t=17107
gai kuo 	概括	c=3 d=4e-08 t=20587
gai kuo wei 	概括为	c=1 d=2e-08 t=20587
gai kuo xia 	概括下	c=1 d=2e-08 t=20587
gai kuo xing 	概括性	c=1 d=2e-08 t=20587
gai le 	改了	c=3 d=3e-08 t=20587
gai lei bie 	改类别	c=1 d=2e-08 t=20587
gai lei xing 	该类型	c=2 d=0.13068 t=20587
gai liu zi 	街溜子	c=4 d=5.79586e-19 t=20587
gai lv 	概率	c=12 d=1.3e-07 t=20587
gai lv lun 	概率论	c=1 d=2e-08 t=20587
gai mei 	改没	c=1 d=1.46732e-11 t=20587
gai ming 	改名	c=3 d=0.0368832 t=20587
gai nian 	概念	c=8 d=7e-08 t=20587
gai nian gu 	概念股	c=0 d=0 t=20587
gai ru he 	该如何	c=1 d=2e-08 t=20587
gai shan 	改善	c=2 d=3e-08 t=20587
gai shang 	盖上	c=0 d=0 t=20587
gai shang le 	盖上了	c=1 d=2e-08 t=20587
gai shu 	概述	c=1 d=2e-08 t=20587
gai si 	该死	c=2 d=3e-08 t=20587
gai wei 	改为	c=8 d=0.506617 t=20587
gai wen du 	改温度	c=1 d=3.63588e-10 t=20587
gai xia 	该下	c=1 d=2e-08 t=20587
gai xie 	改写	c=7 d=7.84998e-06 t=20587
gai yi dian 	改一点	c=1 d=2e-08 t=20587
gai zao 	改造	c=3 d=4e-08 t=20587
gai zao shi jie 	改造世界	c=1 d=2e-08 t=20587
gai zen me 	该怎么	c=1 d=2e-08 t=20587
gai zhe 	盖着	c=2 d=3e-08 t=20587
gai zi duan 	改字段	c=1 d=0.131336 t=20587
gan 	干	c=11 d=1.00006 t=14011
gan 	感	c=3 d=3e-08 t=13695
gan 	敢	c=1 d=3.49331e-10 t=13695
gan 	杆	c=23 d=0.00029528 t=20587
gan ban 	赶办	c=1 d=2e-08 t=20587
gan bao le 	干爆了	c=1 d=2e-08 t=20587
gan bu 	干不	c=0 d=1.26685e-19 t=20587
gan bu chu lai 	干不出来	c=1 d=2e-08 t=20587
gan bu lai 	干不来	c=1 d=1.2732e-18 t=20587
gan bu liao 	干不了	c=0 d=0 t=20587
gan cui 	干脆	c=1 d=2e-08 t=20587
gan dao 	干到	c=1 d=2e-08 t=20587
gan dao hen 	感到很	c=1 d=2e-08 t=20587
gan de 	干的	c=1 d=2e-08 t=20587
gan duan 	杆端	c=5 d=6e-08 t=20587
gan ga 	尴尬	c=1 d=2e-08 t=20587
gan ga de 	尴尬的	c=1 d=2e-08 t=20587
gan gang 	杆刚	c=1 d=2e-08 t=20587
gan guan 	干管	c=2 d=3e-08 t=20587
gan guan ya li 	干管压力	c=1 d=2e-08 t=20587
gan huo 	干活	c=1 d=2e-08 t=13695
gan huo 	干货	c=1 d=2e-08 t=20587
gan jian 	杆件	c=1 d=2e-08 t=20587
gan jiang mo ye 	干将莫邪	c=1 d=2e-08 t=20587
gan jin 	赶紧	c=33 d=3.2e-07 t=20587
gan jue 	感觉	c=41 d=0.00353317 t=20587
gan jue bu he shi 	感觉不合适	c=1 d=2e-08 t=20587
gan lai 	赶来	c=1 d=2e-08 t=20587
gan le 	干了	c=1 d=1 t=20567
gan le 	肝了	c=1 d=7.9906e-09 t=20587
gan mao le 	感冒了	c=1 d=2e-08 t=20587
gan mao le ba 	感冒了吧	c=1 d=2e-08 t=20587
gan mi du 	干密度	c=1 d=2e-08 t=20587
gan qing 	感情	c=1 d=2e-08 t=20587
gan qiu 	干球	c=15 d=1e-07 t=20587
gan qiu wen du 	干球温度	c=2 d=2e-08 t=20587
gan sha 	干啥	c=28 d=0.345284 t=20587
gan sha de 	干啥的	c=2 d=3e-08 t=20587
gan sha le 	干啥了	c=1 d=2e-08 t=20587
gan shang 	赶上	c=1 d=2e-08 t=20587
gan shen me 	干什么	c=1 d=2e-08 t=20587
gan shi 	干式	c=1 d=1 t=14004
gan shi 	干湿	c=2 d=0.00212284 t=20587
gan shi shi 	干湿式	c=1 d=1 t=14006
gan shou 	感受	c=2 d=1.02832e-05 t=20587
gan wan 	干完	c=1 d=2e-08 t=20587
gan wang 	赶往	c=0 d=0.1 t=16720
gan wen bao 	感温包	c=2 d=1.6641e-12 t=20587
gan xie 	感谢	c=2 d=2e-08 t=20587
gan xing qu 	感兴趣	c=0 d=0.1 t=16582
gan ya su 	杆雅俗	c=1 d=0.00296761 t=20587
gan ya suo 	干压缩	c=2 d=0.00655028 t=20587
gan yu 	干预	c=1 d=2e-08 t=20587
gan zao 	干燥	c=1 d=0.0275983 t=20587
gan zao qi 	干燥器	c=1 d=0.0422141 t=20587
gang 	刚	c=8 d=7e-08 t=13695
gang 	钢	c=4 d=5e-08 t=20587
gang ban 	钢板	c=3 d=4e-08 t=20587
gang bei 	钢杯	c=1 d=2e-08 t=20587
gang bei wan 	刚背完	c=1 d=1.24282e-28 t=20587
gang bi 	刚臂	c=3 d=4e-08 t=20587
gang cai 	钢材	c=1 d=2e-08 t=20587
gang chi wan 	刚吃完	c=1 d=2e-08 t=20587
gang chu yuan 	刚出院	c=1 d=2.64424e-28 t=20587
gang dai qi 	刚带起	c=1 d=2e-08 t=20587
gang du 	刚度	c=8 d=9e-08 t=20587
gang du bu zu 	刚度不足	c=1 d=2e-08 t=20587
gang gan 	杠杆	c=1 d=2e-08 t=20587
gang gang 	刚刚	c=7 d=0.000220329 t=20587
gang gang bu shi 	刚刚不是	c=1 d=1 t=19346
gang gang kan dao 	刚刚看到	c=1 d=2e-08 t=20587
gang hao 	刚好	c=1 d=2e-08 t=20587
gang hui lai 	刚回来	c=2 d=3e-08 t=20587
gang jie 	港姐	c=0 d=0 t=20587
gang jie dian 	刚结点	c=2 d=3e-08 t=20587
gang jie gao 	港姐搞	c=1 d=2e-08 t=20587
gang jie gou 	钢结构	c=43 d=4.3e-07 t=20587
gang jin 	钢筋	c=6 d=7e-08 t=20587
gang kai shi 	刚开始	c=1 d=2e-08 t=20587
gang kan 	刚看	c=1 d=1 t=19443
gang liang 	钢梁	c=1 d=2e-08 t=20587
gang ling 	纲领	c=1 d=2e-08 t=20587
gang man 	刚满	c=1 d=2e-08 t=20587
gang qi 	刚起	c=1 d=2e-08 t=20587
gang wo 	刚我	c=1 d=1 t=16234
gang xia 	刚下	c=2 d=2e-08 t=20587
gang yao 	刚要	c=0 d=0 t=20587
gang yuan 	港元	c=1 d=2e-08 t=20587
gang zhun bei 	刚准备	c=1 d=2e-08 t=20587
gao 	告	c=2 d=3e-08 t=13695
gao 	搞	c=25 d=1 t=17938
gao 	高	c=19 d=1.8e-07 t=20587
gao bei lv 	高倍率	c=20 d=1.64377 t=20390
gao bie 	告别	c=1 d=1 t=14586
gao bu ding 	搞不定	c=1 d=1.4365e-26 t=20587
gao bu hao 	搞不好	c=1 d=2e-08 t=20587
gao bu qing chu 	搞不清楚	c=0 d=4.26674e-11 t=20587
gao cha 	高差	c=2 d=3e-08 t=20587
gao dao 	搞到	c=0 d=0.1 t=18785
gao de 	搞得	c=1 d=2e-08 t=13695
gao de 	高的	c=1 d=2e-08 t=20587
gao deng 	高等	c=6 d=7e-08 t=20587
gao di 	高低	c=1 d=2e-08 t=20587
gao ding 	搞定	c=3 d=2.64064e-12 t=20587
gao ding mei 	搞定没	c=2 d=3e-08 t=20587
gao du 	高度	c=15 d=0.129032 t=20587
gao fen 	高分	c=2 d=3e-08 t=20587
gao ge 	搞个	c=1 d=2e-08 t=20587
gao hao 	搞好	c=1 d=2e-08 t=20587
gao huai le 	搞坏了	c=1 d=2e-08 t=20587
gao ji 	搞基	c=1 d=2e-08 t=13695
gao ji 	高级	c=2 d=2e-08 t=20587
gao ji ban 	高级版	c=1 d=2e-08 t=20587
gao jie 	高阶	c=3 d=4e-08 t=20587
gao kong 	高空	c=1 d=2e-08 t=20587
gao kuai dian 	搞快点	c=1 d=1 t=17603
gao kuan bi 	高宽比	c=1 d=2e-08 t=20587
gao le 	搞了	c=5 d=3.17294e-05 t=20587
gao liang 	高亮	c=1 d=1.57371e-11 t=20587
gao ming bai 	搞明白	c=1 d=2e-08 t=20587
gao neng 	高能	c=1 d=2e-08 t=20587
gao pin 	高频	c=1 d=2e-08 t=20587
gao qiang 	高强	c=2 d=3e-08 t=20587
gao qiang du 	高强度	c=1 d=2e-08 t=20587
gao qing 	高清	c=1 d=2e-08 t=20587
gao qing de 	高清的	c=1 d=2e-08 t=20587
gao shang 	高尚	c=1 d=2e-08 t=20587
gao shen me 	搞什么	c=1 d=2e-08 t=20587
gao shu 	高数	c=11 d=1.2e-07 t=20587
gao si 	高斯	c=2 d=3e-08 t=20587
gao su 	告诉	c=3 d=4e-08 t=20587
gao tian 	高天	c=2 d=1.9802 t=20388
gao wan 	搞完	c=1 d=2e-08 t=20587
gao wan le 	搞完了	c=1 d=2e-08 t=20587
gao wen 	高温	c=9 d=0.105928 t=20587
gao wen de 	高温的	c=1 d=1 t=14474
gao xiao 	搞笑	c=2 d=3e-08 t=13695
gao xiao 	高效	c=3 d=4e-08 t=20587
gao xiao lv 	高效率	c=1 d=2e-08 t=20587
gao xing 	高兴	c=3 d=4e-08 t=20587
gao ya 	高压	c=5 d=0.0624589 t=20587
gao ya ce 	高压侧	c=1 d=0.0317456 t=20587
gao yi 	高一	c=1 d=1 t=16165
gao zha le 	搞炸了	c=1 d=2e-08 t=20587
gao zhi liang 	高质量	c=1 d=1 t=13911
gao zhong 	高中	c=3 d=0.0174645 t=20587
gao zhong sheng 	高中生	c=3 d=4e-08 t=20587
ge 	个	c=63 d=1.03559 t=20158
ge 	割	c=4 d=1.00002 t=18868
ge 	各	c=7 d=1 t=13989
ge 	哥	c=3 d=1.17108e-05 t=13695
ge 	格	c=5 d=6e-08 t=13695
ge 	歌	c=2 d=1.08018e-15 t=20587
ge ban 	隔板	c=2 d=1.8311 t=14120
